Date,Total Value
2004-03-11,9166.122978389263
2004-03-12,9288.846985280514
2004-03-15,9152.775653362274
2004-03-16,9210.852706432343
2004-03-17,9363.11569133401
2004-03-18,9352.39166277647
2004-03-19,9275.44428217411
2004-03-22,9141.573638916016
2004-03-23,9156.282311454415
2004-03-24,9112.461841598153
2004-03-25,9264.738134294748
2004-03-26,9254.827455163002
2004-03-29,9379.895615577698
2004-03-30,9436.60576146841
2004-03-31,9441.869131654501
2004-04-01,9529.087257146835
2004-04-02,9588.064445704222
2004-04-05,9652.975984305143
2004-04-06,9626.613857597113
2004-04-07,9599.774668902159
2004-04-08,9569.688298404217
2004-04-12,9597.868679910898
2004-04-13,9445.843801558018
2004-04-14,9413.358026444912
2004-04-15,9401.87006443739
2004-04-16,9475.7176463902
2004-04-19,9483.206604719162
2004-04-20,9339.21898061037
2004-04-21,9414.639153301716
2004-04-22,9571.226375997066
2004-04-23,9532.825208455324
2004-04-26,9478.373964995146
2004-04-27,9490.85896807909
2004-04-28,9358.991836309433
2004-04-29,9292.313264489174
2004-04-30,9267.16994842887
2004-05-03,9347.07161808014
2004-05-04,9352.759841740131
2004-05-05,9368.030559659004
2004-05-06,9292.648358732462
2004-05-07,9113.053906410933
2004-05-10,8998.304755210876
2004-05-11,9081.530749738216
2004-05-12,9107.115310788155
2004-05-13,9115.397012621164
2004-05-14,9118.80944353342
2004-05-17,9014.652295857668
2004-05-18,9081.403888255358
2004-05-19,9055.135468840599
2004-05-20,9075.853191614151
2004-05-21,9120.039275228977
2004-05-24,9169.271439671516
2004-05-25,9350.36676493287
2004-05-26,9380.520244598389
2004-05-27,9437.7930418849
2004-05-28,9445.308767527342
2004-06-01,9460.611319452524
2004-06-02,9495.701657116413
2004-06-03,9405.895948916674
2004-06-04,9457.483372300863
2004-06-07,9605.328994125128
2004-06-08,9601.188008725643
2004-06-09,9500.668461382389
2004-06-10,9531.964002937078
2004-06-14,9433.594047516584
2004-06-15,9493.333384692669
2004-06-16,9498.403429985046
2004-06-17,9498.67573210597
2004-06-18,9516.000467419624
2004-06-21,9491.898698836565
2004-06-22,9554.86028471589
2004-06-23,9644.148421287537
2004-06-24,9646.464408278465
2004-06-25,9656.14888060093
2004-06-28,9610.004468947649
2004-06-29,9630.352016478777
2004-06-30,9686.635429680347
2004-07-01,9594.302569538355
2004-07-02,9581.295100182295
2004-07-06,9500.499041557312
2004-07-07,9514.703881710768
2004-07-08,9404.718918025494
2004-07-09,9421.272545158863
2004-07-12,9431.96392428875
2004-07-13,9450.187682628632
2004-07-14,9419.568160116673
2004-07-15,9402.335281670094
2004-07-16,9348.882647573948
2004-07-19,9326.67059803009
2004-07-20,9383.507432609797
2004-07-21,9221.693005949259
2004-07-22,9217.63847759366
2004-07-23,9142.858265727758
2004-07-26,9110.725670456886
2004-07-27,9218.248692303896
2004-07-28,9224.42909449339
2004-07-29,9298.174630522728
2004-07-30,9330.08557394147
2004-08-02,9370.356796890497
2004-08-03,9316.150582104921
2004-08-04,9305.46309581399
2004-08-05,9145.380636245012
2004-08-06,9007.274262428284
2004-08-09,9014.143972098827
2004-08-10,9147.731832712889
2004-08-11,9133.917110234499
2004-08-12,9021.577700704336
2004-08-13,9015.060719519854
2004-08-16,9171.65484020114
2004-08-17,9216.160488277674
2004-08-18,9349.295342624187
2004-08-19,9305.196227759123
2004-08-20,9394.316751718521
2004-08-23,9372.07017582655
2004-08-24,9382.207064390182
2004-08-25,9445.797917485237
2004-08-26,9445.578557908535
2004-08-27,9469.60007506609
2004-08-30,9399.157373726368
2004-08-31,9448.576656639576
2004-09-01,9471.943323373795
2004-09-02,9590.528603315353
2004-09-03,9562.365577340126
2004-09-07,9654.32791119814
2004-09-08,9591.603924453259
2004-09-09,9601.40514165163
2004-09-10,9647.973326861858
2004-09-13,9678.471497297287
2004-09-14,9690.109051704407
2004-09-15,9646.138585865498
2004-09-16,9705.560684680939
2004-09-17,9731.069318950176
2004-09-20,9681.70460653305
2004-09-21,9765.190030366182
2004-09-22,9636.369680702686
2004-09-23,9592.935020297766
2004-09-24,9616.637577056885
2004-09-27,9555.006304860115
2004-09-28,9598.555106699467
2004-09-29,9646.317714035511
2004-09-30,9675.33590322733
2004-10-01,9795.914205372334
2004-10-04,9815.306350648403
2004-10-05,9765.7287068367
2004-10-06,9833.643482089043
2004-10-07,9747.854027688503
2004-10-08,9687.383576631546
2004-10-11,9712.056668519974
2004-10-12,9696.592811524868
2004-10-13,9619.053114056587
2004-10-14,9470.988098829985
2004-10-15,9484.030133217573
2004-10-18,9550.078985154629
2004-10-19,9450.472250461578
2004-10-20,9471.641834676266
2004-10-21,9526.425033330917
2004-10-22,9442.985662817955
2004-10-25,9486.192530691624
2004-10-26,9671.53079098463
2004-10-27,9795.731505453587
2004-10-28,9817.443609833717
2004-10-29,9840.348173260689
2004-11-01,9864.408060073853
2004-11-02,9872.757965683937
2004-11-03,9980.51636749506
2004-11-04,10117.116643667221
2004-11-05,10156.73144775629
2004-11-08,10151.856769621372
2004-11-09,10170.324344098568
2004-11-10,10188.109304785728
2004-11-11,10265.355057835579
2004-11-12,10344.15637588501
2004-11-15,10381.916856944561
2004-11-16,10310.349209308624
2004-11-17,10368.222144246101
2004-11-18,10390.505415260792
2004-11-19,10269.549241483212
2004-11-22,10349.67814975977
2004-11-23,10384.924275398254
2004-11-24,10449.091116070747
2004-11-26,10446.262471735477
2004-11-29,10424.288871467113
2004-11-30,10402.235490083694
2004-12-01,10578.346625208855
2004-12-02,10566.227390348911
2004-12-03,10594.86205726862
2004-12-06,10584.964473307133
2004-12-07,10459.34761351347
2004-12-08,10498.7814027071
2004-12-09,10588.628265023232
2004-12-10,10617.158042013645
2004-12-13,10700.695985376835
2004-12-14,10742.015809118748
2004-12-15,10816.066792845726
2004-12-16,10775.259212315083
2004-12-17,10764.905444383621
2004-12-20,10750.302008867264
2004-12-21,10835.791114330292
2004-12-22,10876.259053587914
2004-12-23,10873.86550718546
2004-12-27,10803.912191927433
2004-12-28,10910.327546775341
2004-12-29,10911.810198485851
2004-12-30,10935.193578839302
2004-12-31,10928.681501626968
2005-01-03,10802.756843030453
2005-01-04,10662.229649364948
2005-01-05,10605.942438066006
2005-01-06,10647.537573218346
2005-01-07,10614.58695179224
2005-01-10,10682.74773901701
2005-01-11,10635.674544870853
2005-01-12,10655.067064523697
2005-01-13,10621.358337163925
2005-01-14,10715.192755699158
2005-01-18,10823.557939052582
2005-01-19,10732.572048008442
2005-01-20,10645.651769042015
2005-01-21,10605.689645409584
2005-01-24,10548.82896399498
2005-01-25,10567.978814601898
2005-01-26,10657.661409974098
2005-01-27,10640.523377358913
2005-01-28,10628.301343262196
2005-01-31,10749.861728608608
2005-02-01,10824.977795124054
2005-02-02,10868.388947069645
2005-02-03,10833.904364824295
2005-02-04,10987.608579218388
2005-02-07,10971.80621945858
2005-02-08,10989.401857852936
2005-02-09,10890.721549272537
2005-02-10,10961.21043086052
2005-02-11,11031.592318713665
2005-02-14,11015.888812184334
2005-02-15,11055.227941513062
2005-02-16,11055.889631450176
2005-02-17,10991.18112719059
2005-02-18,10955.068754255772
2005-02-22,10775.950142204762
2005-02-23,10842.062860667706
2005-02-24,10935.754233300686
2005-02-25,11043.935150504112
2005-02-28,10930.851248979568
2005-03-01,10995.261025190353
2005-03-02,10980.03599280119
2005-03-03,10980.199157893658
2005-03-04,11093.261689186096
2005-03-07,11133.520421564579
2005-03-08,11079.635464072227
2005-03-09,10956.073240995407
2005-03-10,10957.731703579426
2005-03-11,10894.702752709389
2005-03-14,10936.19399189949
2005-03-15,10860.329249382019
2005-03-16,10792.2712829113
2005-03-17,10787.128360152245
2005-03-18,10755.676566839218
2005-03-21,10691.49797964096
2005-03-22,10588.05030977726
2005-03-23,10565.96243584156
2005-03-24,10571.373779058456
2005-03-28,10591.958981990814
2005-03-29,10504.075004816055
2005-03-30,10606.282359957695
2005-03-31,10580.481820702553
2005-04-01,10487.234376192093
2005-04-04,10543.261422634125
2005-04-05,10564.966793179512
2005-04-06,10580.099258184433
2005-04-07,10634.504049181938
2005-04-08,10545.980232000351
2005-04-11,10538.920523643494
2005-04-12,10626.175309419632
2005-04-13,10477.856189966202
2005-04-14,10341.449572086334
2005-04-15,10174.14795100689
2005-04-18,10201.300340652466
2005-04-19,10274.817105531693
2005-04-20,10151.182552576065
2005-04-21,10320.422440052032
2005-04-22,10225.309618234634
2005-04-25,10358.856003403664
2005-04-26,10268.314796686172
2005-04-27,10308.228002786636
2005-04-28,10182.24702513218
2005-04-29,10272.901209712029
2005-05-02,10332.257455825806
2005-05-03,10330.524745821953
2005-05-04,10468.846732258797
2005-05-05,10457.96469449997
2005-05-06,10474.278507947922
2005-05-09,10530.895354509354
2005-05-10,10433.530154466629
2005-05-11,10472.960028529167
2005-05-12,10350.126186132431
2005-05-13,10282.224249958992
2005-05-16,10402.357093214989
2005-05-17,10486.091278076172
2005-05-18,10609.017193198204
2005-05-19,10666.746863603592
2005-05-20,10649.194565653801
2005-05-23,10687.48288345337
2005-05-24,10683.052156925201
2005-05-25,10613.834824562073
2005-05-26,10708.671084284782
2005-05-27,10744.242362856865
2005-05-31,10726.001690030098
2005-06-01,10827.168668031693
2005-06-02,10851.481307387352
2005-06-03,10805.190002322197
2005-06-06,10821.65538406372
2005-06-07,10843.012875080109
2005-06-08,10816.731647849083
2005-06-09,10869.674132585526
2005-06-10,10846.847563505173
2005-06-13,10886.368753910065
2005-06-14,10929.764056921005
2005-06-15,10950.34932255745
2005-06-16,11023.44138789177
2005-06-17,11066.462119698524
2005-06-20,11049.85199201107
2005-06-21,11030.605823874474
2005-06-22,11035.474278330803
2005-06-23,10907.028977632523
2005-06-24,10814.918578624725
2005-06-27,10820.464563012123
2005-06-28,10947.6770581007
2005-06-29,11005.89821755886
2005-06-30,10961.226639389992
2005-07-01,10997.913457989693
2005-07-05,11091.3164280653
2005-07-06,11026.707318782806
2005-07-07,11061.945922493935
2005-07-08,11197.53043282032
2005-07-11,11288.16880953312
2005-07-12,11312.36721086502
2005-07-13,11310.763561606407
2005-07-14,11287.558408379555
2005-07-15,11317.376943707466
2005-07-18,11265.905109167099
2005-07-19,11377.796674847603
2005-07-20,11512.343798875809
2005-07-21,11441.952382564545
2005-07-22,11510.175736904144
2005-07-25,11463.549101352692
2005-07-26,11505.137125253677
2005-07-27,11551.45641887188
2005-07-28,11677.045256733894
2005-07-29,11613.349776864052
2005-08-01,11605.41481256485
2005-08-02,11672.448019981384
2005-08-03,11650.132795453072
2005-08-04,11554.896969079971
2005-08-05,11413.193169116974
2005-08-08,11344.772367835045
2005-08-09,11421.429703950882
2005-08-10,11434.604855179787
2005-08-11,11511.718136072159
2005-08-12,11471.208383202553
2005-08-15,11524.643499016762
2005-08-16,11401.624765753746
2005-08-17,11396.651326060295
2005-08-18,11382.689836740494
2005-08-19,11391.246138691902
2005-08-22,11397.810873270035
2005-08-23,11342.50788640976
2005-08-24,11297.60215640068
2005-08-25,11321.80070233345
2005-08-26,11237.953325629234
2005-08-29,11304.682436466217
2005-08-30,11265.298568725586
2005-08-31,11435.818258166313
2005-09-01,11452.10304915905
2005-09-02,11423.961210846901
2005-09-06,11553.75527203083
2005-09-07,11615.13512969017
2005-09-08,11537.502272725105
2005-09-09,11634.808200478554
2005-09-12,11656.488965153694
2005-09-13,11592.890794157982
2005-09-14,11524.658741235733
2005-09-15,11565.55566394329
2005-09-16,11628.60649061203
2005-09-19,11530.34839630127
2005-09-20,11410.149095773697
2005-09-21,11300.7649589777
2005-09-22,11355.597977757454
2005-09-23,11389.2657995224
2005-09-26,11429.419184565544
2005-09-27,11460.110433340073
2005-09-28,11461.285051584244
2005-09-29,11594.360527396202
2005-09-30,11641.939081192017
2005-10-03,11661.915318250656
2005-10-04,11541.597263932228
2005-10-05,11333.07005250454
2005-10-06,11286.045519828796
2005-10-07,11332.483853459358
2005-10-10,11218.640451312065
2005-10-11,11164.707057714462
2005-10-12,11039.057541370392
2005-10-13,11055.936350345612
2005-10-14,11185.467610120773
2005-10-17,11191.182599544525
2005-10-18,11023.63184261322
2005-10-19,11189.77096915245
2005-10-20,11033.265863776207
2005-10-21,11096.06831741333
2005-10-24,11327.643481016159
2005-10-25,11251.895722746849
2005-10-26,11203.615741372108
2005-10-27,11070.576331019402
2005-10-28,11253.368767261505
2005-10-31,11377.60908651352
2005-11-01,11354.208782553673
2005-11-02,11532.190375089645
2005-11-03,11564.108164310455
2005-11-04,11586.24910902977
2005-11-07,11634.810467720032
2005-11-08,11535.917474031448
2005-11-09,11567.308337688446
2005-11-10,11722.567602276802
2005-11-11,11758.011217236519
2005-11-14,11752.127247333527
2005-11-15,11677.973690152168
2005-11-16,11691.111237168312
2005-11-17,11881.21214735508
2005-11-18,11919.047097802162
2005-11-21,11993.318696260452
2005-11-22,12060.69104385376
2005-11-23,12084.933439970016
2005-11-25,12110.025846719742
2005-11-28,11953.76642036438
2005-11-29,11965.83728647232
2005-11-30,11895.35414814949
2005-12-01,12047.95125412941
2005-12-02,12061.82907795906
2005-12-05,11993.649683713913
2005-12-06,12023.095589756966
2005-12-07,11935.598985671997
2005-12-08,11954.929719686508
2005-12-09,12001.996047019958
2005-12-12,11994.183071613312
2005-12-13,12037.900499105453
2005-12-14,12092.920727014542
2005-12-15,12061.284690856934
2005-12-16,12047.61916065216
2005-12-19,11945.462947130203
2005-12-20,11976.017288208008
2005-12-21,12056.182889461517
2005-12-22,12133.858389616013
2005-12-23,12138.823161363602
2005-12-27,12044.006520271301
2005-12-28,12078.766780376434
2005-12-29,12064.023758172989
2005-12-30,11994.567662000656
2006-01-03,12175.222559452057
2006-01-04,12217.866565465927
2006-01-05,12244.644119262695
2006-01-06,12340.482879400253
2006-01-09,12452.481004953384
2006-01-10,12502.976375341415
2006-01-11,12542.300335645676
2006-01-12,12469.54453921318
2006-01-13,12432.691925525665
2006-01-17,12362.656227111816
2006-01-18,12341.118254423141
2006-01-19,12412.189149618149
2006-01-20,12202.723192691803
2006-01-23,12202.667189121246
2006-01-24,12299.392588615417
2006-01-25,12257.561179637909
2006-01-26,12458.236451387405
2006-01-27,12505.882065057755
2006-01-30,12520.663897514343
2006-01-31,12534.732448101044
2006-02-01,12538.115582942963
2006-02-02,12434.454848527908
2006-02-03,12398.691531062126
2006-02-06,12446.239539384842
2006-02-07,12344.166796565056
2006-02-08,12423.45768737793
2006-02-09,12423.825894713402
2006-02-10,12456.259262919426
2006-02-13,12415.029321551323
2006-02-14,12550.619947552681
2006-02-15,12621.50268816948
2006-02-16,12702.430456638336
2006-02-17,12694.526247143745
2006-02-21,12654.588251590729
2006-02-22,12788.831894278526
2006-02-23,12741.54823589325
2006-02-24,12784.045942306519
2006-02-27,12810.053121328354
2006-02-28,12662.814643979073
2006-03-01,12791.210492134094
2006-03-02,12768.896708846092
2006-03-03,12713.767691373825
2006-03-06,12640.961813211441
2006-03-07,12581.611370444298
2006-03-08,12591.312954306602
2006-03-09,12531.063148021698
2006-03-10,12641.494396448135
2006-03-13,12684.134981274605
2006-03-14,12864.12941288948
2006-03-15,12964.128558278084
2006-03-16,12999.564216732979
2006-03-17,13038.063296437263
2006-03-20,12980.28748703003
2006-03-21,12871.82168841362
2006-03-22,12958.865112304688
2006-03-23,12948.683826804161
2006-03-24,12986.15064740181
2006-03-27,12975.402760386467
2006-03-28,12893.7090985775
2006-03-29,13004.888300895691
2006-03-30,12966.282648444176
2006-03-31,12955.118086576462
2006-04-03,12957.65190243721
2006-04-04,13027.906187653542
2006-04-05,13165.97471010685
2006-04-06,13110.022113442421
2006-04-07,12978.103323936462
2006-04-10,12941.902772307396
2006-04-11,12835.608473062515
2006-04-12,12842.739066123962
2006-04-13,12844.567363619804
2006-04-17,12814.037287712097
2006-04-18,13067.748653054237
2006-04-19,13134.45106601715
2006-04-20,13165.558519244194
2006-04-21,13124.811501860619
2006-04-24,13110.942814588547
2006-04-25,13031.444264054298
2006-04-26,13031.152140140533
2006-04-27,13043.305586576462
2006-04-28,13061.409013271332
2006-05-01,12981.52030467987
2006-05-02,13030.989458203316
2006-05-03,13016.232450008392
2006-05-04,13059.249705553055
2006-05-05,13213.104212164879
2006-05-08,13195.85334122181
2006-05-09,13202.537504076958
2006-05-10,13213.032458305359
2006-05-11,12993.210011601448
2006-05-12,12827.823537945747
2006-05-15,12822.595010399818
2006-05-16,12796.33423936367
2006-05-17,12551.480229616165
2006-05-18,12463.073108434677
2006-05-19,12510.313663363457
2006-05-22,12417.34171962738
2006-05-23,12352.529451012611
2006-05-24,12334.316150903702
2006-05-25,12471.569211959839
2006-05-26,12554.609517335892
2006-05-30,12345.135923862457
2006-05-31,12451.370821118355
2006-06-01,12617.715266942978
2006-06-02,12633.310815811157
2006-06-05,12378.233067035675
2006-06-06,12310.93625485897
2006-06-07,12255.73215520382
2006-06-08,12240.211209535599
2006-06-09,12212.903930544853
2006-06-12,12002.389159440994
2006-06-13,11860.100897312164
2006-06-14,11914.462964177132
2006-06-15,12208.958092927933
2006-06-16,12158.56136226654
2006-06-19,12018.129625082016
2006-06-20,12004.694920420647
2006-06-21,12157.3860963583
2006-06-22,12092.99628853798
2006-06-23,12124.048042535782
2006-06-26,12153.619635105133
2006-06-27,12029.529226779938
2006-06-28,12056.183111667633
2006-06-29,12347.956652879715
2006-06-30,12353.920274496078
2006-07-03,12442.874732613564
2006-07-05,12325.85127222538
2006-07-06,12351.652155041695
2006-07-07,12233.824422955513
2006-07-10,12251.310972929
2006-07-11,12281.638588428497
2006-07-12,12146.452135682106
2006-07-13,11961.043674349785
2006-07-14,11850.427887558937
2006-07-17,11802.103951454163
2006-07-18,11788.880079507828
2006-07-19,12093.486069202423
2006-07-20,11934.10267150402
2006-07-21,11823.563158273697
2006-07-24,12055.195799708366
2006-07-25,12161.511313557625
2006-07-26,12146.568712234497
2006-07-27,12063.483499288559
2006-07-28,12251.791046261787
2006-07-31,12254.842197060585
2006-08-01,12150.897454023361
2006-08-02,12247.997056365013
2006-08-03,12346.978084445
2006-08-04,12346.48977136612
2006-08-07,12289.463532447815
2006-08-08,12196.864090204239
2006-08-09,12077.668154835701
2006-08-10,12162.81171989441
2006-08-11,12097.706874251366
2006-08-14,12120.15566432476
2006-08-15,12323.256246328354
2006-08-16,12476.667405605316
2006-08-17,12510.775535345078
2006-08-18,12537.116849541664
2006-08-21,12460.997310042381
2006-08-22,12468.4088408947
2006-08-23,12379.541770100594
2006-08-24,12379.016064167023
2006-08-25,12368.718467235565
2006-08-28,12473.914607644081
2006-08-29,12506.478270411491
2006-08-30,12529.439031362534
2006-08-31,12566.934784054756
2006-09-01,12619.446973085403
2006-09-05,12651.979261636734
2006-09-06,12490.409260749817
2006-09-07,12438.0414083004
2006-09-08,12519.37256026268
2006-09-11,12550.270463705063
2006-09-12,12745.946465015411
2006-09-13,12817.593767762184
2006-09-14,12805.407668828964
2006-09-15,12871.876405596733
2006-09-18,12846.76279771328
2006-09-19,12818.58307814598
2006-09-20,12876.630194664001
2006-09-21,12784.263263344765
2006-09-22,12755.139214515686
2006-09-25,12898.413830518723
2006-09-26,12975.398963928223
2006-09-27,12970.040385365486
2006-09-28,12990.535974740982
2006-09-29,12920.729000806808
2006-10-02,12882.508196592331
2006-10-03,12909.717643499374
2006-10-04,13084.946031332016
2006-10-05,13164.176783442497
2006-10-06,13106.202595829964
2006-10-09,13158.021322369576
2006-10-10,13194.888582706451
2006-10-11,13167.33967256546
2006-10-12,13315.604668855667
2006-10-13,13333.446946501732
2006-10-16,13388.486706614494
2006-10-17,13334.733385682106
2006-10-18,13352.273505687714
2006-10-19,13352.498497366905
2006-10-20,13326.017582178116
2006-10-23,13406.437870502472
2006-10-24,13414.533695220947
2006-10-25,13442.285567641258
2006-10-26,13556.437042236328
2006-10-27,13436.8854804039
2006-10-30,13461.152119874954
2006-10-31,13445.829952716827
2006-11-01,13324.613473892212
2006-11-02,13309.911147356033
2006-11-03,13274.208642601967
2006-11-06,13425.446057319641
2006-11-07,13453.048347115517
2006-11-08,13477.129776239395
2006-11-09,13407.69933784008
2006-11-10,13502.273521661758
2006-11-13,13564.323448181152
2006-11-14,13721.06261396408
2006-11-15,13810.229589700699
2006-11-16,13862.814264059067
2006-11-17,13858.076306581497
2006-11-20,13874.596445798874
2006-11-21,13915.900132417679
2006-11-22,13971.097937583923
2006-11-24,13934.97112441063
2006-11-27,13694.53358578682
2006-11-28,13714.224288463593
2006-11-29,13833.590330839157
2006-11-30,13899.232719659805
2006-12-01,13860.196540117264
2006-12-04,14042.018223881721
2006-12-05,14125.27855026722
2006-12-06,14144.9119733572
2006-12-07,14073.909414410591
2006-12-08,14082.706500172615
2006-12-11,14108.557319164276
2006-12-12,14062.798290848732
2006-12-13,14061.048569440842
2006-12-14,14158.499540090561
2006-12-15,14136.291499137878
2006-12-18,14099.84692144394
2006-12-19,14101.009458780289
2006-12-20,14098.792866230011
2006-12-21,14036.206652998924
2006-12-22,13957.404193878174
2006-12-26,14025.48866200447
2006-12-27,14144.477940797806
2006-12-28,14124.630175352097
2006-12-29,14059.932322502136
2007-01-03,14049.41060423851
2007-01-04,14058.206258654594
2007-01-05,13958.281091928482
2007-01-08,13983.818045377731
2007-01-09,13996.618346571922
2007-01-10,14061.862933039665
2007-01-11,14183.850525736809
2007-01-12,14254.520136237144
2007-01-16,14290.718693852425
2007-01-17,14315.337537050247
2007-01-18,14227.241341114044
2007-01-19,14307.340753674507
2007-01-22,14218.433836817741
2007-01-23,14304.923198580742
2007-01-24,14429.981490015984
2007-01-25,14253.136519789696
2007-01-26,14258.371448040009
2007-01-29,14278.073627471924
2007-01-30,14351.538255214691
2007-01-31,14512.49986755848
2007-02-01,14632.699480056763
2007-02-02,14680.233116030693
2007-02-05,14683.611175060272
2007-02-06,14725.60961329937
2007-02-07,14779.116886019707
2007-02-08,14760.781294226646
2007-02-09,14636.127158045769
2007-02-12,14567.295492053032
2007-02-13,14692.970742344856
2007-02-14,14817.343396425247
2007-02-15,14862.155146837234
2007-02-16,14870.093878269196
2007-02-20,14955.291388511658
2007-02-21,14945.021929502487
2007-02-22,14913.00164270401
2007-02-23,14832.216769456863
2007-02-26,14788.659784317017
2007-02-27,14276.602073669434
2007-02-28,14341.32976937294
2007-03-01,14318.485430002213
2007-03-02,14143.467908024788
2007-03-05,13945.411915540695
2007-03-06,14164.692618131638
2007-03-07,14144.618773937225
2007-03-08,14301.894560337067
2007-03-09,14330.422871947289
2007-03-12,14349.80681180954
2007-03-13,14010.87389099598
2007-03-14,14102.537462234497
2007-03-15,14209.798884987831
2007-03-16,14142.234276890755
2007-03-19,14321.112907648087
2007-03-20,14424.520829319954
2007-03-21,14654.331763744354
2007-03-22,14654.641605854034
2007-03-23,14680.783473849297
2007-03-26,14635.89197063446
2007-03-27,14523.407823443413
2007-03-28,14417.250299692154
2007-03-29,14453.134199142456
2007-03-30,14417.635200858116
2007-04-02,14452.810046315193
2007-04-03,14606.276106238365
2007-04-04,14610.730570077896
2007-04-05,14662.038881897926
2007-04-09,14670.124039649963
2007-04-10,14700.274927854538
2007-04-11,14589.451812505722
2007-04-12,14672.753331899643
2007-04-13,14708.95650267601
2007-04-16,14880.595388889313
2007-04-17,14910.72629070282
2007-04-18,14943.252071619034
2007-04-19,14936.03711783886
2007-04-20,15128.423897266388
2007-04-23,15118.824489116669
2007-04-24,15126.672733902931
2007-04-25,15262.761793136597
2007-04-26,15318.718537330627
2007-04-27,15285.118262767792
2007-04-30,15126.001165270805
2007-05-01,15155.89763367176
2007-05-02,15299.759193181992
2007-05-03,15370.69105231762
2007-05-04,15366.843472003937
2007-05-07,15377.379668354988
2007-05-08,15371.013585448265
2007-05-09,15448.636617302895
2007-05-10,15242.664497733116
2007-05-11,15373.1376516819
2007-05-14,15323.06405699253
2007-05-15,15246.314955949783
2007-05-16,15384.771525502205
2007-05-17,15353.445239543915
2007-05-18,15429.401375293732
2007-05-21,15491.335366606712
2007-05-22,15559.265062451363
2007-05-23,15513.29098045826
2007-05-24,15344.694249033928
2007-05-25,15420.536550402641
2007-05-29,15483.74843108654
2007-05-30,15624.23660159111
2007-05-31,15652.268523335457
2007-06-01,15695.37185549736
2007-06-04,15700.913343310356
2007-06-05,15619.59308898449
2007-06-06,15460.633673071861
2007-06-07,15160.048209190369
2007-06-08,15339.318033456802
2007-06-11,15340.939827561378
2007-06-12,15181.982131004333
2007-06-13,15409.216781377792
2007-06-14,15510.453068614006
2007-06-15,15618.215867877007
2007-06-18,15584.049157500267
2007-06-19,15625.665691971779
2007-06-20,15432.535960912704
2007-06-21,15494.849337816238
2007-06-22,15339.769434690475
2007-06-25,15264.716135025024
2007-06-26,15207.588614702225
2007-06-27,15370.706949234009
2007-06-28,15369.899040460587
2007-06-29,15323.40922832489
2007-07-02,15469.297102689743
2007-07-03,15509.72645020485
2007-07-05,15532.19742679596
2007-07-06,15624.71497130394
2007-07-09,15638.562215805054
2007-07-10,15363.446410894394
2007-07-11,15457.044243335724
2007-07-12,15723.214403152466
2007-07-13,15822.83498287201
2007-07-16,15749.857298851013
2007-07-17,15732.668819665909
2007-07-18,15696.733964920044
2007-07-19,15757.864726543427
2007-07-20,15543.032349824905
2007-07-23,15532.706189393997
2007-07-24,15192.324553489685
2007-07-25,15238.217039108276
2007-07-26,14896.100834846497
2007-07-27,14676.871054887772
2007-07-30,14855.72740149498
2007-07-31,14658.268462181091
2007-08-01,14777.60022675991
2007-08-02,14902.9105758667
2007-08-03,14476.14291715622
2007-08-06,14810.840480923653
2007-08-07,14938.69857430458
2007-08-08,15151.726388454437
2007-08-09,14736.017922401428
2007-08-10,14748.960000753403
2007-08-13,14738.239747047424
2007-08-14,14413.477097511292
2007-08-15,14156.289214849472
2007-08-16,14207.826472997665
2007-08-17,14561.316091299057
2007-08-20,14598.15551829338
2007-08-21,14650.700918912888
2007-08-22,14843.781638145447
2007-08-23,14785.06410074234
2007-08-24,14962.79592347145
2007-08-27,14806.105540037155
2007-08-28,14426.963716745377
2007-08-29,14734.380969524384
2007-08-30,14694.54516005516
2007-08-31,14890.038071155548
2007-09-04,15051.15156841278
2007-09-05,14847.001149654388
2007-09-06,14879.399714946747
2007-09-07,14595.79063820839
2007-09-10,14547.813846111298
2007-09-11,14748.881823778152
2007-09-12,14738.510262489319
2007-09-13,14841.649899721146
2007-09-14,14880.283030986786
2007-09-17,14808.738379955292
2007-09-18,15308.511015892029
2007-09-19,15386.321033477783
2007-09-20,15254.819425106049
2007-09-21,15320.603171348572
2007-09-24,15218.098994493484
2007-09-25,15203.184224843979
2007-09-26,15311.348169088364
2007-09-27,15428.05245256424
2007-09-28,15377.842088460922
2007-10-01,15633.940745353699
2007-10-02,15677.36266541481
2007-10-03,15632.113080978394
2007-10-04,15630.262284994125
2007-10-05,15828.878776550293
2007-10-08,15766.060588598251
2007-10-09,15910.345429182053
2007-10-10,15873.796205282211
2007-10-11,15766.003721475601
2007-10-12,15824.393639802933
2007-10-15,15634.788647651672
2007-10-16,15514.81523680687
2007-10-17,15519.002064704895
2007-10-18,15516.263061285019
2007-10-19,15143.652387619019
2007-10-22,15296.372373342514
2007-10-23,15447.206751585007
2007-10-24,15415.983489274979
2007-10-25,15381.253872394562
2007-10-26,15551.501268863678
2007-10-29,15630.926492929459
2007-10-30,15543.25681591034
2007-10-31,15731.084799289703
2007-11-01,15269.106086969376
2007-11-02,15251.33089017868
2007-11-05,15148.854444265366
2007-11-06,15366.494560956955
2007-11-07,14941.769496917725
2007-11-08,15054.637020349503
2007-11-09,14889.722547531128
2007-11-12,14732.042480707169
2007-11-13,15176.635528087616
2007-11-14,15070.363409519196
2007-11-15,14897.819093227386
2007-11-16,14923.809007406235
2007-11-19,14634.988451480865
2007-11-20,14635.542080402374
